,Airport_Dist,Airport_No,Highschool_Dist,Highschool_No,Primaryschool_dist,Primaryschool_No,UNI_Dist,UNI_No,Lake_Dist,Lake_No,Park_Dist,Park_No,Coast
8333,24.623159516365575,1,1.7882791937057807,44,1.74769294017058,207,32.8199869882802,5,23.344643002374475,11,19.557745679165173,17,43.91380846650653
8334,15.790741072554633,2,4.288869929867627,11,0.6599421749938115,223,4.4158420784985815,2,1.8890970150450501,8,0.6554791681446762,5,2.815054010948361
8335,18.544751884112863,1,1.8722274999352153,68,0.43212155549573805,181,13.073472875817346,5,1.8582603317845905,13,7.8479412759127,10,12.03251429908591
8336,5.372603165606349,2,1.116378456450368,35,1.0575408275227616,145,10.589115441733156,4,4.338680202766338,5,8.576956134835292,2,16.854465546938375
8337,6.915366394609386,1,1.6343554415374228,33,1.206425671396692,161,2.805005185421303,5,6.66200894603155,10,2.4281004648979403,16,14.26741486265915
8338,7.066004459641655,1,2.3461949410121155,20,1.2250778695404911,195,2.4600948532876825,5,6.106452201254235,10,1.4592545911648707,16,13.860126857268142
8339,13.063065524567437,1,3.691610886182364,20,0.9465795993393055,292,3.5621340440278915,5,2.526763584486834,10,3.647177229446827,20,8.243644324073427
8340,13.347194816511237,1,2.7049609920657587,59,0.5691048760751437,44,3.921869046617582,5,1.1052608016907712,10,2.389312311668445,28,7.552640561501902
8341,6.745782238155091,2,2.2425303803824805,23,0.637356262999191,320,1.6162943586120697,4,4.264109478353985,7,2.2050128616890454,27,8.45925978146084
8342,24.618889106807615,2,1.1438371331113528,16,0.9874983012153108,254,24.40507598808669,3,6.020188020937423,4,4.99157265376896,22,2.0244667470265365
8343,8.994771699761737,1,1.859818495869585,20,1.4560489527310578,208,2.011926093277408,5,4.055176664753367,10,0.48295668853828927,19,11.827081934272085
8344,2.8542712937401444,2,0.5876543488765136,26,0.7851481647272842,184,2.383975613534241,4,3.3336704207182577,7,1.4329157718322454,8,10.30507342247344
8345,9.11763629107385,1,0.4310504303443967,20,0.40906099025098785,208,0.596097472206338,5,4.074879047713775,10,1.097781919363249,19,11.789419145556094
8346,20.437221493644977,1,0.6648535838360906,53,0.7446715048639168,61,11.314245542354172,5,6.335489264048008,12,2.810261668031663,10,2.9488213352456976
8347,15.863010839598576,1,1.481508882488064,65,1.699740450966307,307,6.5315656641122075,5,4.988564286622137,10,0.686529089199564,20,6.15930409305529
8348,12.203102246140935,1,2.9464208660617803,20,0.6310421650372474,292,2.7992442834812983,5,3.0373856772253505,10,3.936203346337847,1,9.231067595419812
8349,5.473087589481197,2,2.0521005303788735,14,0.6040375131980611,28,2.205627521236094,4,5.135686282472647,7,1.709810358985239,27,10.679933953400452
8350,17.948486532526832,1,2.818110651945945,65,0.5111006983688553,333,8.491120453824102,5,6.136815144501802,10,1.5471336220739846,20,3.9816635276648484
8351,5.807450227301034,1,2.795669934864099,33,0.5044301854494394,195,3.7168542079164775,5,7.181812728260639,11,2.320632067960023,16,15.11356057575999
8352,12.440790208833912,2,0.34489214902026527,34,0.20368196504100386,101,1.7730729414555007,3,5.612470690076046,8,1.0894923223171122,9,2.775577184515731
8353,4.8270887826053395,1,3.205728351598033,33,1.0758114244716963,29,4.707422599994725,5,6.492469858577916,11,3.2579316990448346,16,16.121241336709193
8354,18.729714323813646,1,3.063660840825481,65,1.397269139147696,170,9.316875642891683,5,7.053546484062951,10,2.2150815952952962,20,3.5235255569277935
8355,19.861604543481747,1,1.070837167734565,38,0.724822978227032,146,11.628295921290706,5,2.785059963842376,12,1.4144420120640595,10,5.712859583363549
8356,27.211601805808268,2,2.9393293974748795,16,1.3274205487322466,260,26.17417817756188,3,7.892639540342657,4,5.924539461628606,22,3.139577077694732
